SA2_CODE21,SA2_NAME21,longitude,latitude,CBR_drive_minutes,SYD_drive_minutes,MEL_drive_minutes,CBR_drive_km,SYD_drive_km,MEL_drive_km
103041076,Blayney,149.16096339327552,-33.63832478,196.6085,254.44383333333332,477.8411666666667,242.11845000000002,263.09772,721.70169
103041077,Orange,149.1139254525639,-33.30459622,212.51983333333334,246.86183333333332,500.3631666666667,267.17884000000004,259.65783,758.76125
103041078,Orange - North,149.11999104148148,-33.25059166,218.7055,252.15133333333333,511.216,272.43981,265.82234000000005,765.15113
103041079,Orange Surrounds,148.9144860085699,-33.10827164,234.999,281.9565,507.1086666666667,300.57719000000003,300.97022,761.125
105031100,Dubbo - East,148.6752844090891,-32.2513041,311.98583333333335,350.4398333333333,564.2261666666667,405.01306,404.177,846.41413
105031101,Dubbo - South,148.63234784790623,-32.26721772,315.7656666666666,354.2196666666667,560.6605,408.65203,407.81597,843.0634399999999
105031102,Dubbo - West,148.58344923566636,-32.23253471,314.5491666666667,357.9605,556.0185,410.58228,402.23081,840.16013
105031103,Dubbo Surrounds,148.63713231178684,-32.33266484,321.39566666666667,363.02049999999997,562.865,419.78753,417.36663,849.36538
105031105,Narromine,148.00472992733626,-32.19558097,332.1741666666667,399.2125,569.4633333333334,428.43197,458.23503000000005,847.7175
105031106,Wellington,148.85733226082775,-32.67697785,289.4843333333334,336.1093333333334,550.1569999999999,352.20590999999996,376.04163,817.5525
106011107,Branxton - Greta - Pokolbin,151.33185696014394,-32.70301963,297.8198333333333,150.67433333333332,645.6218333333333,460.91325,200.28189,1038.7335
106011108,Cessnock,151.36501907079887,-32.82676903,282.4601666666667,135.31466666666668,630.2621666666668,430.14363000000003,169.51225,1007.96388
106011109,Cessnock Surrounds,151.16100497704352,-32.96487246,279.03783333333337,131.89233333333334,626.8398333333333,405.95834,145.32698000000002,983.7785600000001
106011110,Dungog,151.6284441217027,-32.34695688,350.3233333333334,203.17783333333333,698.1253333333333,496.14409,235.51272,1073.96438
106011111,Kurri Kurri - Abermain,151.47008631152357,-32.80132278,278.83116666666666,131.68566666666666,626.6331666666666,436.86806,176.2367,1014.68831
106011112,Singleton,151.15511837506915,-32.58659471,310.36566666666664,163.22016666666664,658.1676666666666,482.98172,222.35034,1060.802
106011113,Singleton Surrounds,150.92591695589348,-32.61740777,297.6659167,150.5204167,645.4679167,461.58811,200.95674,1039.408375
106021114,Maitland,151.53287218842047,-32.76134629,284.9661666666667,137.82066666666665,632.7681666666666,440.1945,179.56314,1018.01475
106021116,Maitland - North,151.5749180094234,-32.67647754,300.0781666666666,152.93266666666665,647.8801666666666,448.76884,188.13748,1026.58906
106021614,East Maitland - Metford,151.59008785902836,-32.76668623,284.83366666666666,137.6881666666667,632.6356666666667,436.95344,176.32208,1014.77369
106021615,Rutherford (North) - Aberglasslyn,151.46854090292055,-32.67257214,312.6948333333333,165.54933333333332,660.4968333333333,459.95196999999996,199.32059,1037.77219
106021616,Rutherford (South) - Telarah,151.50264042121043,-32.72913595,294.6756666666667,147.53016666666664,642.4776666666668,451.67213,191.04076999999998,1029.49238
106021617,Tenambit - East Maitland,151.61083268246543,-32.73894965,289.54866666666663,142.40316666666666,637.3506666666667,440.15284,179.52147,1017.97306
106021618,Thornton - Millers Forest,151.6738008623304,-32.76210427,287.8163333333333,140.67083333333332,635.6183333333333,442.40509000000003,181.77373,1020.22531
106031119,Anna Bay,152.03928015141952,-32.77463087,317.5395,170.39399999999998,665.3415,472.56681,211.93545,1050.387
106031120,Lemon Tree Passage - Tanilba Bay,152.01070374496675,-32.74475733,318.9866666666667,171.84116666666665,666.7886666666667,469.78138,209.15001999999998,1047.6016300000001
106031121,Nelson Bay Peninsula,152.1202206469183,-32.73052552,332.14283333333333,184.99733333333333,679.9448333333333,483.97584,223.34447,1061.79613
106031122,Raymond Terrace,151.75806057983598,-32.7658657,295.36583333333334,148.22033333333331,643.1678333333333,447.87271999999996,187.24134,1025.69294
106031123,Seaham - Woodville,151.72724270951915,-32.66609436,297.96383333333335,150.81833333333333,645.7658333333333,454.17521999999997,193.54386,1031.99544
106031125,Williamtown - Medowie - Karuah,151.89140377702682,-32.71691916,314.1855,167.03983333333332,661.9875,468.31253000000004,207.68116,1046.13275
106041126,Muswellbrook,150.91859508201273,-32.31360746,342.40333333333336,195.25766666666667,690.2051666666666,520.08313,259.45177,1097.90338
106041127,Muswellbrook Surrounds,150.5656404293874,-32.4713584,357.7670833,210.6214167,704.4765,535.721785,275.090415,1069.599035
106041128,Scone,150.8710481709912,-32.05164805,373.1308333333333,225.9851666666667,718.7478333333333,551.3604399999999,290.72906,1041.29469
106041129,Scone Surrounds,150.30342209102758,-32.04782193,273.0605,156.8781667,619.77,384.9983,189.723045,918.875535
107011131,Dapto - Avondale,150.7633894787152,-34.52022509,172.99016666666665,87.77116666666667,520.7921666666666,218.63616,88.71703,796.45638
107011132,Horsley - Kembla Grange,150.78086400009238,-34.4732126,172.03733333333332,84.09133333333332,519.8393333333333,256.00747,85.32831,833.82769
107011133,Port Kembla Industrial,150.88496505777132,-34.46476824,170.77716666666666,82.83133333333333,518.5791666666667,252.43875,81.75959,830.259
107011134,Unanderra - Mount Kembla,150.81568854196271,-34.44102427,173.31983333333335,85.374,521.1218333333334,250.22983,79.55067,828.05006
107011545,Berkeley - Lake Heights - Cringila,150.84910238109816,-34.48075714,169.58383333333333,81.63799999999999,517.3858333333334,253.51473000000001,82.83557,831.335
107011546,Port Kembla - Warrawong,150.89428993676063,-34.48839262,173.35716666666667,85.41133333333333,521.1591666666667,254.57378,83.89461,832.394
107011547,Windang - Primbee,150.87612784907367,-34.51982374,177.03433333333334,89.98966666666666,524.8363333333333,222.75155999999998,87.52964999999999,800.57181
107021135,Illawarra Catchment Reserve,150.71565910801988,-34.3902659,164.6439167,92.24691667,512.4459167,213.39978,92.81829,791.22003
107031136,Albion Park - Macquarie Pass,150.72439726685346,-34.57742668,152.25349999999997,94.50416666666666,500.05550000000005,204.048,98.10692999999999,781.86825
107031137,Albion Park Rail,150.79199074718687,-34.56186685,166.32966666666667,88.32766666666666,514.1316666666667,212.94345,92.14599000000001,790.76369
107031138,Kiama,150.8436050015725,-34.68135501,168.768,103.11116666666666,516.57,221.43245000000002,113.64698,799.2526899999999
107031139,Kiama Downs - Minnamurra,150.84555456124505,-34.63722312,171.97816666666668,98.73316666666666,519.7801666666667,223.05823,106.86422,800.8785
107031140,Kiama Hinterland - Gerringong,150.76698231196144,-34.69648087,181.05483333333333,119.75833333333334,528.8568333333334,228.94129999999998,132.166,806.76156
107031141,Shellharbour - Flinders,150.8421354396579,-34.60085586,167.94,94.08666666666666,515.742,219.73145000000002,103.36634,797.5516899999999
107031142,Shellharbour - Oak Flats,150.82586054222347,-34.56537273,170.21233333333333,96.359,518.0143333333333,215.95156,99.58645,793.7718100000001
107031143,Warilla,150.8548954485809,-34.55584871,170.32533333333333,96.3095,518.1273333333334,217.78164,92.31269999999999,795.60188
107041144,Balgownie - Fairy Meadow,150.88503085933357,-34.3941001,162.804,74.85799999999999,510.606,243.24908,72.56991000000001,821.0693100000001
107041145,Corrimal - Tarrawanna - Bellambi,150.89480946572957,-34.37043233,166.48633333333333,74.02483333333333,514.2883333333333,245.73722,65.7987,823.5574399999999
107041146,Figtree - Keiraville,150.8558768066754,-34.41994458,162.93766666666667,77.55183333333333,510.73966666666666,241.16225,76.30345,818.9825
107041147,Helensburgh,150.96235109166818,-34.17660813,174.34333333333333,50.728500000000004,522.1453333333334,262.04125,39.81733,839.8615
107041148,Thirroul - Austinmer - Coalcliff,150.94632403893655,-34.28100684,177.46783333333332,72.44033333333333,525.2698333333333,255.02566000000002,57.133449999999996,832.84588
107041150,Woonona - Bulli - Russell Vale,150.90430561189598,-34.33930961,169.7155,69.81066666666668,517.5175,250.37957999999998,62.37297,828.1998100000001
107041548,Wollongong - East,150.89825020550245,-34.42054996,164.84383333333332,76.89783333333334,512.6458333333334,244.26388,73.58471,822.08413
107041549,Wollongong - West,150.87782446674808,-34.42700067,163.13549999999998,75.54133333333333,510.9375,242.73329999999999,74.34751,820.5535
109011172,Albury - East,147.00346559589215,-36.06629453,235.47516666666667,335.77183333333335,204.24816666666666,348.92884000000004,540.81313,323.42915999999997
109011173,Albury - North,146.89641329776774,-36.03883235,241.04716666666667,341.34383333333335,210.43616666666668,350.07294,541.95725,322.35384000000005
109011174,Albury - South,146.85357348920613,-36.06621453,242.42516666666668,342.722,205.5575,356.75213,548.63638,318.28384
109011175,Albury Surrounds,147.19741822211287,-35.75609141,214.24433333333334,314.541,233.44433333333333,306.59194,498.47621999999996,368.74730999999997
109011176,Lavington,146.94679948727617,-36.02656275,233.60233333333332,333.899,206.21983333333336,345.87584000000004,537.76013,322.42384000000004
109031180,Corowa,146.35511516277234,-35.99486357,276.98449999999997,377.28133333333335,191.77,408.90525,600.78956,294.69322
109031181,Corowa Surrounds,146.32667179344296,-35.60651305,286.898,387.1948333333333,215.7565,395.83347,587.71775,334.45578
109031182,Deniliquin,144.9733648544383,-35.5281317,368.04866666666663,468.3455,218.56583333333336,506.47488,698.35913,280.82238
109031185,Tocumwal - Finley - Jerilderie,145.77762447498912,-35.41671203,316.371,416.6678333333333,224.81550000000001,434.19875,626.083,317.76356
111011206,Belmont - Bennetts Green,151.66581913747967,-33.02091068,286.60266666666666,139.45716666666667,634.4046666666667,414.61109000000005,153.97972000000001,992.43131
111011207,Belmont South - Blacksmiths,151.65106343848518,-33.06491669,276.46716666666663,129.3215,624.269,409.13194,148.50057999999999,986.95219
111011208,Charlestown - Dudley,151.7057965416934,-32.98204441,290.31283333333334,143.16733333333335,638.1148333333333,439.94838,179.31701999999999,1017.76863
111011209,Glendale - Cardiff - Hillsborough,151.6605796,-32.94776216,283.1898333333333,136.04433333333333,630.9918333333334,431.92984,171.29847,1009.7500600000001
111011210,Mount Hutton - Windale,151.67271895762238,-32.99018092,288.9015,141.756,636.7035,428.57794,167.94657999999998,1006.39819
111011211,Redhead,151.71421396275832,-33.00422261,294.3496666666667,147.20416666666668,642.1516666666666,442.64991,182.01853,1020.47013
111011212,Swansea - Caves Beach,151.63077993223249,-33.12374702,271.9493333333333,124.80383333333333,619.7513333333334,406.06375,145.43239000000003,983.884
111011213,Valentine - Eleebana,151.64735688114547,-33.00684894,288.55766666666665,141.41216666666665,636.3596666666667,428.67938,168.04801999999998,1006.49963
111011214,Warners Bay - Boolaroo,151.63961647233288,-32.96160656,281.1315,133.986,628.9335,422.89,162.25864,1000.71025
111021215,Bolton Point - Teralba,151.59817748834243,-32.96867615,271.32133333333337,124.17583333333333,619.1233333333333,416.99821999999995,156.36685999999997,994.8185
111021216,Bonnells Bay - Silverwater,151.5377217058792,-33.1085769,260.7966666666667,113.65116666666667,608.5986666666666,395.71403000000004,135.08266,973.53425
111021217,Edgeworth - Cameron Park,151.61654199114665,-32.91118838,272.2758333333333,125.13033333333333,620.0776666666667,423.28559,162.65423,1001.10581
111021218,Morisset - Cooranbong,151.4545569315413,-33.08017082,257.32716666666664,110.18166666666666,605.1291666666667,396.0015,135.37013000000002,973.82175
111021219,Toronto - Awaba,151.55599788526717,-33.01818692,268.87983333333335,121.73433333333334,616.6818333333334,413.937,153.30563,991.75725
111021220,Wangi Wangi - Rathmines,151.57301011630148,-33.05867657,266.0516666666667,118.90616666666666,613.8534999999999,403.35978,142.72842,981.18006
111021221,West Wallsend - Barnsley - Killingworth,151.55715771001942,-32.93194669,266.054,118.9085,613.856,412.82703000000004,152.19567,990.6473100000001
111031222,Adamstown - Kotara,151.71229709388055,-32.94235863,287.54833333333335,140.40283333333335,635.3503333333333,434.91613,174.28476999999998,1012.73638
111031223,Beresfield - Hexham,151.65342898241425,-32.83038754,277.027,129.88133333333334,624.8288333333334,431.29434000000003,170.66297,1009.1145600000001
111031224,Hamilton - Broadmeadow,151.73963278260968,-32.92346639,288.9155,141.76983333333334,636.7173333333334,435.39863,174.76725,1013.21888
111031225,Lambton - New Lambton,151.70612796177468,-32.92321524,282.6855,135.54,630.4875,432.02391,171.39253,1009.84413
111031226,Maryland - Fletcher - Minmi,151.63624059574582,-32.87667782,273.5063333333334,126.36083333333333,621.3083333333333,424.63359,164.00222,1002.4538100000001
111031227,Mayfield - Warabrook,151.72802559963213,-32.89096597,285.7611666666666,138.61566666666667,633.5631666666667,433.58303,172.95167,1011.40325
111031228,Merewether - The Junction,151.74162926549616,-32.94804161,292.366,145.22033333333331,640.1678333333333,438.05219,177.42081,1015.87244
111031229,Newcastle - Cooks Hill,151.7757228891088,-32.93096648,297.161,150.0155,644.963,440.97528000000005,180.34392000000003,1018.79556
111031230,Newcastle Port - Kooragang,151.7609526705694,-32.8751599,295.31666666666666,148.17116666666666,643.1186666666667,440.54681,179.91544,1018.36706
111031231,Shortland - Jesmond,151.69235187519888,-32.8820021,281.54083333333335,134.39516666666665,629.3426666666667,431.05897,170.42759,1008.87919
111031232,Stockton - Fullerton Cove,151.81055750012143,-32.86923608,304.908,157.7625,652.7099999999999,444.63388,184.00251999999998,1022.45413
111031233,Wallsend - Elermore Vale,151.66355949255563,-32.90401366,274.003,126.8575,621.8050000000001,426.58759000000003,165.95620000000002,1004.40781
111031234,Waratah - North Lambton,151.7153674577625,-32.90511132,283.16266666666667,136.01716666666667,630.9646666666666,431.53222,170.90084,1009.3524399999999
111031235,Wickham - Carrington - Tighes Hill,151.75276841440672,-32.91498864,291.849,144.7035,639.6508333333334,435.27815999999996,174.64679999999998,1013.09838
113011256,Griffith (NSW),146.04547887529404,-34.27505856,288.21933333333334,388.51599999999996,327.7318333333333,371.67784,563.56213,454.6755
113011257,Griffith Surrounds,145.75044178551786,-33.85441838,336.6385,436.9353333333333,370.7631666666667,436.89213,628.77638,518.50013
113011258,Leeton,146.39411693324183,-34.5297656,278.37316666666663,378.67,326.23216666666667,351.32313,543.2073800000001,481.31716
113011259,Narrandera,146.6892438872879,-34.65008726,259.4938333333333,359.7905,310.3831666666667,331.54206,523.42634,465.06059000000005
113021260,Tumbarumba,148.24361263288307,-36.14610834,207.5330833,307.8298333,318.6284167,270.37074,462.255015,488.337405
113021261,Tumut,148.2376156863351,-35.32187682,155.57233333333335,255.86916666666667,326.8736666666666,209.19942,401.08369,511.61422
113021262,Tumut Surrounds,148.42948985415427,-35.54517758,152.8373333,253.1341667,339.7796667,194.7612,386.64547,533.056735
113031263,Cootamundra,148.03160220028164,-34.59966242,150.10233333333332,250.39916666666667,352.68566666666663,180.32298,372.20725,554.49925
113031264,Gundagai,148.18644345354008,-35.01511029,136.64533333333333,236.94216666666668,327.5566666666667,176.66517000000002,368.54947,522.68431
113031265,Junee,147.67104930965044,-34.82943752,173.33983333333333,273.63649999999996,327.7185,218.91638,410.80066,488.42813
113031266,Temora,147.31094302501296,-34.39755505,194.59716666666665,294.894,365.1925,242.76188,434.64615999999995,544.9149399999999
113031267,Wagga Wagga - East,147.40116286843934,-35.14822661,185.2035,285.50033333333334,291.10266666666666,254.93732999999997,446.82159,443.99475
113031268,Wagga Wagga - North,147.40105273196937,-35.08170039,193.06483333333333,293.3615,300.53916666666663,261.30394,453.18821999999994,449.11719
113031269,Wagga Wagga - South,147.3373423150213,-35.15558214,191.86483333333334,292.1616666666667,284.3738333333333,260.47497,452.35925,438.448
113031270,Wagga Wagga - West,147.31418146276457,-35.128669,193.15533333333332,293.452,281.88716666666664,259.8555,451.73978000000005,434.60156
113031271,Wagga Wagga Surrounds,147.20552677221983,-35.05581546,208.91366666666667,309.2105,301.592,274.73775,466.62203000000005,451.80734
114011272,Berry - Kangaroo Valley,150.57383174668686,-34.75683323,153.95183333333335,127.15816666666666,501.7538333333333,200.5235,151.84395,778.34375
114011273,Callala Bay - Currarong,150.69847,-35.00867863,166.5625,154.0925,540.8893333333333,198.48109,173.29834,816.627
114011274,Culburra Beach,150.71236116252717,-34.89900725,168.83666666666667,146.06366666666665,532.8605,196.0393,164.48384,807.8125
114011275,Ettrema - Sassafras - Budawang,150.3066206013928,-35.12395636,129.9586666666667,170.9395,507.14050000000003,144.99995,194.51798000000002,784.78331
114011276,Huskisson - Vincentia,150.6630916577233,-35.07077379,160.64666666666665,162.08683333333332,537.8285,186.03663,177.42556,825.82
114011277,North Nowra - Bomaderry,150.56322359602552,-34.83179824,165.62883333333332,133.32083333333333,513.4308333333333,211.57002,151.86401999999998,789.39025
114011278,Nowra,150.5980032510169,-34.90798658,152.77033333333333,137.892,524.6888333333334,183.23323000000002,154.61720000000003,797.94588
114011279,St Georges Basin - Erowal Bay,150.61773399468487,-35.10091488,157.4355,163.4735,534.6171666666667,182.52832999999998,179.69148,822.31169
114011280,Sussex Inlet - Berrara,150.57207070199217,-35.15499049,164.64,170.678,541.8218333333333,195.29209,192.45525,835.07544
114011281,Tomerong - Wandandian - Woollamia,150.51129769380609,-35.00402215,159.32150000000001,171.459,536.5031666666666,170.36816000000002,176.62031,810.1515
114011282,Ulladulla,150.44929068339457,-35.34859271,165.5665,188.6,553.3436666666668,192.11923000000002,213.88833,827.94175
114011283,Ulladulla Surrounds,150.37554133430947,-35.3512892,175.714,194.33666666666667,563.4913333333334,193.83435999999998,217.18873000000002,829.65688
114021284,Bowral,150.41891172878246,-34.48564303,120.9105,81.46633333333332,468.7125,172.73901999999998,110.91413,750.55925
114021285,Hill Top - Colo Vale,150.48501129443648,-34.3581393,128.73999999999998,75.74816666666668,476.54200000000003,191.08847,102.19078999999999,768.90869
114021286,Mittagong,150.48931344724176,-34.46688765,127.55433333333333,76.16000000000001,475.35633333333334,183.50759,105.42384,761.32781
114021287,Moss Vale - Berrima,150.3457532390763,-34.52938161,112.52716666666667,87.0085,460.32916666666665,166.72759,122.91608000000001,744.54781
114021288,Robertson - Fitzroy Falls,150.5400693073703,-34.60501126,127.77283333333334,98.98700000000001,475.57483333333334,182.25459,129.74511999999999,760.0748100000001
114021289,Southern Highlands,150.20606105495943,-34.48810647,123.95666666666666,104.4385,471.75866666666667,167.42583,133.38052,745.24606000000006
115011290,Baulkham Hills - East,150.9902544451112,-33.75574037,186.37633333333332,40.919,534.1783333333334,290.66141,35.633089999999996,868.48163
115011291,Baulkham Hills (West) - Bella Vista,150.96663264291084,-33.7422042,184.85183333333333,45.575,532.6538333333333,285.72805999999997,41.462900000000005,863.54831
115011294,Glenhaven,151.0007301439899,-33.70293064,194.63816666666668,53.4275,542.4401666666666,291.86706,43.53481,869.68731
115011296,West Pennant Hills,151.03049222229458,-33.74735304,194.65,43.40783333333333,542.452,297.65966,35.94152,875.47988
115011553,Castle Hill - Central,150.9914538425141,-33.7344407,189.99416666666667,45.24133333333334,537.7961666666666,288.44725,38.79854,866.2675
115011554,Castle Hill - East,151.0251768045158,-33.72121406,197.863,49.631,545.6648333333334,293.80284,39.96559,871.62306
115011555,Castle Hill - North,150.99920092027284,-33.71781465,191.47083333333333,49.469166666666666,539.2728333333333,289.81503000000004,40.874089999999995,867.63525
115011556,Castle Hill - South,151.00907910614367,-33.74330946,191.37800000000001,45.92066666666666,539.18,293.45044,38.422110000000004,871.27069
115011557,Castle Hill - West,150.9732852,-33.71933072,189.60649999999998,51.07716666666667,537.4085,286.77613,40.75605,864.59638
115011558,Cherrybrook,151.0440654364412,-33.72230854,196.93966666666665,48.35133333333333,544.7415,298.80915999999996,38.06758,876.62938
115011621,Kellyville - East,150.96326656405088,-33.70643695,189.80333333333334,53.47383333333333,537.6053333333333,286.74034,42.86989,864.56056
115011622,Kellyville - West,150.94882315378598,-33.71725933,186.65733333333336,51.214333333333336,534.4593333333333,284.46581,44.717870000000005,862.28606
115021297,Dural - Kenthurst - Wisemans Ferry,150.97456428702313,-33.54596201,235.25283333333334,90.11133333333333,583.0548333333334,317.43122,64.51013999999999,895.2514399999999
115021298,Galston - Laughtondale,151.0869444410608,-33.53143522,244.82783333333333,99.68616666666667,592.6298333333333,317.28315999999995,64.36207,895.10338
115031299,Bilpin - Colo - St Albans,150.82792150323212,-33.24750866,331.2885,200.20850000000002,679.0905,375.49890999999997,150.70028,953.31913
115031300,Kurrajong Heights - Ebenezer,150.77245487509694,-33.52320299,215.99483333333333,84.91483333333333,563.7968333333333,303.84125,79.04263,881.6615
115041301,Pitt Town - McGraths Hill,150.87725119790352,-33.60589298,209.886,78.806,557.688,295.60984,70.81121,873.43006
115041623,Box Hill - Nelson,150.90387412430687,-33.64379594,194.60750000000002,63.5275,542.4095,287.59466,62.79603,865.41488
115041624,North Kellyville,150.9446598,-33.68030389,193.20016666666666,57.8555,541.0021666666667,289.84078000000005,50.114290000000004,867.661
115041625,Rouse Hill - Beaumont Hills,150.92512178169218,-33.6846607,191.00300000000001,55.65833333333333,538.805,287.62525,47.89873,865.4455
116011303,Blacktown (East) - Kings Park,150.91268871664687,-33.75782503,181.12783333333334,41.84066666666667,528.9298333333334,282.25259,41.26043,860.07281
116011304,Blacktown (North) - Marayong,150.89275184528512,-33.74960349,180.06133333333335,43.839166666666664,527.8633333333333,278.18784000000005,44.769940000000005,856.00806
116011306,Doonside - Woodcroft,150.87302666626354,-33.76632294,178.47566666666668,41.247166666666665,526.2776666666666,272.09081,43.6742,849.91106
116011307,Lalor Park - Kings Langley,150.93896385848805,-33.76060834,183.44016666666667,42.04533333333333,531.2421666666667,284.00434,39.25103,861.82456
116011560,Blacktown - South,150.90977393567718,-33.78772825,177.109,37.28033333333334,524.911,272.59784,38.09382,850.4180600000001
116011561,Blacktown - West,150.89192410877317,-33.778538,177.34216666666669,38.2965,525.1441666666667,273.18669,40.6522,851.00694
116011626,Seven Hills - Prospect,150.91023586718094,-33.79352029,177.1235,37.51083333333334,524.9254999999999,272.09815999999995,38.10449,849.91838
116011627,Toongabbie - West,150.93316750458717,-33.79473428,178.71283333333335,36.76133333333333,526.5148333333333,274.48928,36.15106,852.3095
116021309,Glenwood,150.93406403162217,-33.7389292,181.11766666666665,47.3,528.9196666666667,283.83269,42.34557,861.65294
116021562,Acacia Gardens,150.91420905990967,-33.73392242,178.7625,45.83233333333333,526.5645,280.99275,43.88458,858.813
116021563,Quakers Hill,150.89599515190972,-33.72214595,183.0855,50.15533333333334,530.8875,284.03022,46.92204,861.8504399999999
116021628,Kellyville Ridge - The Ponds,150.91216567234608,-33.70707005,185.4525,52.522333333333336,533.2545,284.75375,47.64558,862.574
116021629,Marsden Park - Shanes Park,150.80024723445246,-33.70424803,186.76666666666668,55.68683333333333,534.5686666666667,281.61581,56.81718,859.4360600000001
116021630,Riverstone,150.86167172290268,-33.67730262,186.3885,55.30866666666667,534.1905,281.90984000000003,57.11122,859.7300600000001
116021631,Schofields (West) - Colebee,150.8635583,-33.71283567,181.3115,50.23166666666667,529.1135,277.4805,52.68188,855.30075
116021632,Schofields - East,150.89145064573734,-33.69539953,185.98683333333332,54.90683333333333,533.7888333333334,281.85469,57.05607,859.67494
116021633,Stanhope Gardens - Parklea,150.92634242723088,-33.7169532,183.35533333333333,50.071333333333335,531.1573333333333,283.32634,44.63268,861.14656
116031313,Bidwill - Hebersham - Emerton,150.81550122644677,-33.74179471,178.07983333333334,46.99983333333333,525.8818333333334,275.02781,50.229169999999996,852.84806
116031314,Glendenning - Dean Park,150.8552736490688,-33.74516243,175.58766666666668,44.507666666666665,523.3896666666667,275.02456,50.225919999999995,852.84481
116031315,Hassall Grove - Plumpton,150.83775365341236,-33.74335729,177.3381666666667,46.25816666666666,525.14,273.97403,49.17541000000001,851.79425
116031316,Lethbridge Park - Tregear,150.79289731028732,-33.73214552,181.55499999999998,50.475,529.357,277.54438,52.74575,855.36463
116031317,Mount Druitt - Whalan,150.81446409418055,-33.7655238,177.397,44.98133333333333,525.199,274.14471999999995,47.677879999999995,851.96494
116031318,Prospect Reservoir,150.85765382050232,-33.81129467,171.1855,41.586999999999996,518.9875,265.95297,43.8506,843.77319
116031319,Rooty Hill - Minchinbury,150.83721303145973,-33.78116184,174.523,39.992666666666665,522.325,269.127,44.24515,846.94725
117011320,Banksmeadow,151.2149305,-33.95589616,187.3965,13.438333333333333,535.1985,280.42084,6.7532700000000006,858.2410600000001
117011321,Botany,151.20053945107583,-33.9509127,183.157,9.198833333333333,530.9590000000001,278.16240999999997,4.49483,855.98263
117011323,Pagewood - Hillsdale - Daceyville,151.2225222460144,-33.94168918,188.43216666666666,11.4955,536.234,281.24478000000005,5.86801,859.065
117011324,Port Botany Industrial,151.22307380541042,-33.97118506,187.63633333333334,15.544666666666666,535.4383333333333,281.30116,8.46559,859.12138
117011325,Sydney Airport,151.18050100517922,-33.95015013,181.65583333333333,9.621166666666666,529.4578333333334,277.11147,4.28107,854.9316899999999
117011634,Eastlakes,151.21404484888035,-33.92961038,183.8718333333333,8.926166666666667,531.6738333333334,279.60596999999996,4.88957,857.4261899999999
117011635,Mascot,151.19504931332207,-33.92847014,182.5155,7.205333333333333,530.3173333333333,279.19259000000005,3.19687,857.0128100000001
117021327,Petersham - Stanmore,151.16077552319547,-33.89714165,185.69633333333334,17.5215,533.4983333333333,280.23256,10.7168,858.05281
117021328,Sydenham - Tempe - St Peters,151.16884297338933,-33.92072924,180.32283333333334,11.419166666666666,528.1246666666667,275.54738000000003,7.09962,853.36763
117021636,Marrickville - North,151.1618573718552,-33.90659555,183.9975,15.093833333333333,531.7995,277.73278000000005,9.28501,855.553
117021637,Marrickville - South,151.15155878332862,-33.91643364,181.05900000000003,12.155333333333335,528.861,275.97866,7.53089,853.79888
117031329,Darlinghurst,151.22147412383123,-33.87852981,189.30316666666667,18.184833333333334,537.1051666666667,282.93756,10.87053,860.7578100000001
117031330,Erskineville - Alexandria,151.19202394055924,-33.9087722,180.40366666666665,12.703,528.2056666666666,278.35166,6.380649999999999,856.17188
117031331,Glebe - Forest Lodge,151.1852514003649,-33.87801882,187.92216666666667,21.421333333333333,535.7241666666666,283.93041,13.60896,861.75063
117031333,Potts Point - Woolloomooloo,151.22515202494756,-33.86785474,192.14866666666666,19.932333333333336,539.9506666666667,284.27406,12.7928,862.0943100000001
117031336,Surry Hills,151.2123463421435,-33.88472844,188.39,18.66433333333333,536.192,282.00228000000004,10.82355,859.8225
117031638,Camperdown - Darlington,151.18459896981884,-33.88982269,186.10916666666665,19.0835,533.911,280.40421999999995,8.31653,858.22444
117031639,Chippendale,151.20018819859138,-33.88650905,186.06199999999998,17.549,533.864,281.02484000000004,8.261059999999999,858.8450600000001
117031640,Newtown (NSW),151.17824978238113,-33.89974007,182.88033333333334,15.854666666666667,530.6821666666667,278.99475,6.90705,856.815
117031641,Pyrmont,151.19293604768671,-33.86935931,189.29366666666667,22.793,537.0956666666667,285.03297,14.71153,862.8531899999999
117031642,Redfern,151.20196336752971,-33.89369159,184.19783333333334,15.684833333333334,531.9998333333334,280.26266,7.49887,858.08288
117031643,Rosebery - Beaconsfield,151.20594742820217,-33.91679114,182.98433333333332,10.846666666666666,530.7863333333333,279.54621999999995,5.307600000000001,857.3664399999999
117031644,Sydney (North) - Millers Point,151.2115942301726,-33.86480981,190.553,18.166166666666665,538.355,284.95828,12.71318,862.7785
117031645,Sydney (South) - Haymarket,151.20465514007248,-33.87684943,189.87783333333334,19.793333333333333,537.6798333333334,282.60503000000006,13.49503,860.42525
117031646,Ultimo,151.19763480735548,-33.8795876,188.49566666666666,19.982666666666667,536.2975,282.00284000000005,9.23906,859.82306
117031647,Waterloo,151.2080333427496,-33.89951417,183.31883333333332,14.501166666666668,531.1208333333333,279.90063,7.0216,857.72088
117031648,Zetland,151.2081669959036,-33.90781097,184.16116666666667,13.208833333333333,531.9631666666667,280.48821999999996,6.46028,858.3084399999999
118011339,Bondi - Tamarama - Bronte,151.26734094770032,-33.89944993,196.17749999999998,24.960833333333333,543.9795,286.37791,14.11692,864.19813
